name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38544,0.0011,2711,2,119,-0.1551,-0.8584,0,0.4491,0.2,0.7009,-1.6512,0.108,0.0,0.9969
30625,0.0008,6765,3,166,-0.4578,1.5025,0,0.4192,1.0,0.0171,-0.0261,0.0,1.0,1.9163
19411,0.0011,1276,1,91,0.0938,-0.1431,0,0.4042,0.1,1.0,0.1851,0.1875,0.0,-0.7657
4268,0.0007,8721,2,35,-0.2097,-1.1077,0,0.7485,0.3,0.3077,-1.7525,0.0483,0.4,1.1565
31040,0.0011,6042,2,127,0.5529,-0.4225,0,0.7485,1.0,1.0,-1.3279,0.2188,0.0,-0.8569
6514,0.0011,3963,2,178,-0.1641,-1.3147,0,1.0,0.3,1.0,0.6173,0.2784,0.0,1.6427
39104,0.0004,4825,2,92,0.0556,-1.0998,0,0.6737,0.4,0.1709,-0.677,0.0256,0.0,-0.1655
38277,0.0011,1334,2,61,1.1567,0.2371,0,0.3743,1.0,1.0,1.2671,0.517,0.4,1.9163
11997,0.001,10820,2,94,1.5288,0.275,1,0.2754,0.0,1.0,-0.6759,0.5142,1.0,1.0653
33804,0.001,2171,2,94,1.6032,0.2006,1,0.524,0.1,0.0171,-1.1027,0.0284,0.0,1.9163
44264,0.0011,7112,2,64,-0.0441,-0.7111,0,0.2964,0.1,1.0,0.294,0.3438,0.0,1.5744
8815,0.0011,8459,2,202,1.315,-0.1715,0,0.5838,0.3,0.0684,0.835,0.0085,0.0,-0.8569
3018,0.0005,5936,2,61,1.4849,0.4109,0,0.4192,0.2,1.0,0.294,0.3665,0.8,0.6019
12617,0.0011,3802,2,115,-0.1719,-1.1178,0,0.4042,0.1,0.359,-0.5617,0.054,0.0,-0.8569
22626,0.0011,3426,2,34,0.2703,-1.2506,0,1.0,0.1,0.5983,1.0494,0.0938,0.0,1.7871
21101,0.0011,1266,2,94,1.373,-0.084,1,0.2395,1.0,0.1709,-1.7536,0.625,0.4,-0.8569
18809,0.0011,10476,2,35,-0.2671,-0.9923,1,0.3593,0.3,1.0,0.6173,0.5085,0.4,1.8251
35523,0.0001,719,2,127,0.5269,-0.3968,0,0.3293,1.0,1.0,1.3695,0.2528,0.0,0.2068
4908,0.0011,2066,1,60,-1.5583,0.1124,0,0.1946,0.2,1.0,-0.3526,0.6506,0.0,-0.8417
20760,0.0012,1456,2,64,-0.0393,-0.992,0,0.3892,1.0,0.9573,0.9395,0.1619,0.0,-0.4314
5022,0.0008,9491,1,28,-0.755,1.0181,0,0.2964,0.2,1.0,0.5095,0.6023,0.0,-0.3402
2779,0.0012,6193,4,194,-1.7262,-2.6962,1,0.1078,0.1,1.0,0.8328,0.5227,1.0,1.8783
4691,0.0012,6193,4,194,-1.7094,-2.6962,1,0.1108,0.1,1.0,-0.7837,0.4062,1.0,-0.8569
9926,0.0012,6193,4,194,-1.7295,-2.6962,1,0.1108,0.1,1.0,-1.6448,0.483,1.0,1.5744
37720,0.0012,7999,2,64,-0.0767,-0.7416,0,0.524,0.2,1.0,0.724,0.5028,0.4,1.6199
6587,0.0012,2267,2,34,0.2482,-1.1252,0,0.6138,0.8,1.0,0.4017,0.196,0.4,-0.2794
5819,0.0012,6960,1,91,0.0096,-0.0188,0,0.8533,0.2,1.0,-0.1371,0.3438,0.8,1.2629
4993,0.0012,9249,1,214,-0.3929,0.0723,1,0.1766,0.1,1.0,0.6173,0.5,0.4,-0.7429
17189,0.0012,6193,4,194,-1.7363,-2.6962,1,0.1078,0.1,1.0,-1.6448,0.9034,1.0,1.7263
37078,0.0012,2485,3,4,0.4596,1.0936,0,0.2964,0.4,1.0,0.725,1.0,0.0,0.8602
24845,0.0012,796,1,108,-1.621,-0.5411,1,0.1168,0.0,0.7692,-0.1382,0.1278,0.4,1.9163
37718,0.0012,2991,1,151,-1.1253,-0.7869,1,0.1796,1.0,0.1538,1.266,0.0227,0.4,-0.8569
23732,0.0011,1668,0,39,1.5526,2.4097,1,0.2695,0.1,0.0,0.6173,0.2017,1.0,1.7947
17211,0.0012,10683,0,65,2.6512,2.4097,0,0.3144,0.1,0.6496,1.0483,0.1392,1.0,1.9163
33113,0.0007,8683,1,13,-0.8591,0.3078,0,0.4042,0.1,1.0,0.8328,0.6761,0.4,-0.7733
13744,0.0012,7999,2,64,-0.1306,-0.7648,0,1.0,0.4,1.0,0.1862,0.3892,0.4,1.544
4795,0.0012,4035,1,13,-0.8098,0.0156,1,0.2096,0.2,0.6154,0.1883,0.1136,1.0,1.2781
21377,0.0012,8193,2,103,2.5376,0.7671,1,0.2246,0.6,0.0,0.6173,0.2017,0.4,1.5972
46442,0.0012,5736,1,214,-0.4064,-0.0068,1,0.1796,1.0,0.2393,-1.1124,0.0369,1.0,1.8935
32339,0.0006,2366,2,64,-0.0158,-0.8597,0,0.5988,0.2,0.0,0.6173,0.2017,0.0,-0.8569
4995,0.0012,7842,1,51,-0.9432,0.3009,1,0.2994,0.2,1.0,0.725,0.7614,0.0,1.43
4796,0.0012,4035,1,13,-0.8442,0.2022,1,0.2096,0.3,0.3077,-1.6512,0.0597,1.0,0.5791
47091,0.0012,2414,1,51,-0.9746,0.0415,1,0.3293,0.5,0.8547,0.9395,1.0,0.0,-0.8569
16813,0.0012,774,1,51,-0.979,0.0783,1,0.1796,0.1,1.0,1.0483,0.642,0.4,1.3236
3472,0.0,10318,2,115,-0.2197,-1.1917,0,0.2695,1.0,0.0171,-1.6512,0.0426,0.0,-0.7505
17797,0.0002,2797,2,64,-0.1055,-0.7405,1,0.2036,0.1,1.0,0.6173,0.554,0.4,-0.2035
11320,0.0012,2001,2,202,0.9341,-0.7244,0,0.3443,0.1,1.0,-1.2137,0.5938,0.0,1.1261
37273,0.0012,5157,1,13,-0.8517,0.0486,1,0.2246,0.4,1.0,-1.3279,0.1875,0.0,-0.3402
36447,0.0012,6783,1,214,-0.2813,-0.2231,1,0.1796,0.2,0.0,0.6173,0.2017,0.0,-0.8569
9971,0.0012,6837,2,64,0.0117,-0.7408,0,0.3862,0.6,0.0855,-1.5435,0.0398,0.0,0.8982
19185,0.0012,10576,1,214,-0.3365,0.0729,0,0.3892,0.9,0.8376,1.2639,0.1335,0.0,0.298
9063,0.0012,5884,1,214,-0.3745,0.2186,0,0.2844,0.3,1.0,-1.1059,0.358,0.0,-0.5074
41451,0.0012,3046,2,94,1.8439,0.3097,1,0.2246,0.2,0.3419,-1.6512,0.071,0.0,1.9087
5235,0.0012,4825,1,151,-1.0283,-0.513,0,0.524,0.1,0.188,-1.6469,0.0284,0.0,1.0121
9968,0.0012,7045,1,31,-0.931,-1.0913,0,0.5689,0.2,0.8718,-1.7525,0.1591,0.0,1.3312
32755,0.0012,308,1,51,-1.0594,0.173,1,0.1467,1.0,0.2564,1.3716,0.0398,1.0,1.6579
18007,0.0013,9118,2,64,-0.0391,-0.8434,0,0.6347,0.2,1.0,0.8328,0.3693,0.0,-0.4694
26339,0.0012,10402,2,119,-0.1824,-1.0774,1,0.2844,0.0,1.0,0.6173,0.3125,0.8,1.9087
19168,0.0013,6342,1,214,-0.3435,-0.1058,0,0.4192,0.1,0.1538,-0.1414,0.0284,0.0,1.0729
46055,0.0005,4048,2,94,1.555,0.0372,0,0.4042,0.5,1.0,0.6173,0.5284,0.0,0.5791
11030,0.0013,9838,1,151,-0.9521,-0.7591,0,0.4491,0.1,1.0,0.6173,0.5881,0.4,1.1413
26031,0.0013,4554,1,85,-0.8886,-0.9596,0,0.5689,0.2,1.0,-1.7525,0.2216,0.4,1.1033
10444,0.0004,8237,2,61,1.2379,0.1471,0,0.3713,1.0,0.3761,-0.2449,0.071,0.0,-0.0743
14683,0.0013,142,1,214,-0.2584,-0.2291,0,0.4042,1.0,0.9573,-1.2159,0.1563,0.0,-0.5378
37756,0.0013,2899,2,130,1.3837,-0.108,1,0.3653,0.2,1.0,0.5095,0.2614,0.0,1.0121
16431,0.0013,2425,2,202,1.3263,-0.294,1,0.3263,0.0,1.0,0.8328,0.2955,0.4,1.9087
15005,0.0013,9427,2,94,1.8602,0.1569,1,0.2545,1.0,1.0,-1.2137,0.1903,0.0,1.5592
43880,0.0009,7536,1,13,-0.8473,0.9442,0,0.4341,0.2,1.0,0.725,0.3523,0.4,-0.3098
32305,0.0013,10723,2,202,1.1213,-0.504,0,0.5838,1.0,0.5128,-0.4604,0.0881,0.0,1.0349
17379,0.0011,4765,1,31,-0.9364,-1.1055,0,0.7485,0.1,1.0,1.0483,0.3778,0.8,1.2097
8297,0.0013,4619,1,91,0.0417,-0.037,1,0.3743,0.2,0.1026,-0.455,0.0256,0.0,1.6123
45147,0.0011,362,2,115,-0.1752,-1.1415,0,1.0,0.1,1.0,0.294,0.5312,0.0,1.4072
30667,0.0014,9650,2,202,0.9422,-0.7656,0,0.4491,1.0,0.8205,-0.6759,0.1534,0.0,-0.5909
9546,0.0006,4923,1,28,-0.4388,0.9603,1,0.2096,0.4,0.8034,1.2639,0.1364,0.0,0.6854
32832,0.0014,6830,2,103,2.5496,0.7178,1,0.2695,0.1,1.0,1.3716,0.358,0.0,0.146
24788,0.0014,3178,2,64,0.0563,-0.938,1,0.1946,0.2,0.8889,-0.7891,0.1761,0.0,-0.8189
20781,0.0003,1500,2,64,-0.0647,-0.6939,0,1.0,0.1,0.8205,-0.1371,0.1335,1.0,1.3996
3439,0.0014,5776,2,206,1.9557,0.4291,0,0.7485,0.2,0.547,0.724,0.1193,0.4,1.2401
8803,0.0014,4770,2,35,-0.2276,-0.9555,0,0.3743,1.0,0.735,-0.0293,0.1165,0.0,-0.0819
5923,0.0014,8967,2,209,0.0135,-1.3096,0,0.5988,1.0,0.6667,0.8328,0.1222,0.0,1.0501
20032,0.0014,1222,1,91,0.001,-0.0299,0,0.6856,0.0,0.8547,-0.4615,0.1392,0.0,0.5715
13315,0.0014,10226,0,111,2.6407,1.4319,0,0.2695,1.0,0.0684,-1.6512,0.0966,0.4,1.7719
1064,0.0014,4156,2,202,0.892,-0.6481,0,0.3293,1.0,0.6496,-0.2492,0.108,0.0,-0.8569
34599,0.0013,10598,1,91,-0.0455,0.0276,1,0.1766,0.2,0.4957,-0.1371,0.0994,0.0,-0.7429
19338,0.0008,2267,1,214,-0.3464,-0.1797,0,0.5838,0.3,1.0,0.6173,0.1676,0.0,-0.3174
19427,0.0015,8182,1,214,-0.1826,-0.144,0,0.506,0.0,1.0,-1.107,0.1875,0.4,0.7766
3425,0.0013,518,2,61,1.4757,0.3975,0,0.3383,1.0,0.4444,0.8382,0.0739,0.8,1.0653
26776,0.0015,3475,2,94,1.3621,-0.0621,0,0.7485,1.0,0.5299,0.5117,0.0852,0.0,-0.2643
30981,0.001,7639,3,4,0.8749,0.55,0,0.3443,0.1,1.0,1.4783,0.5682,0.0,1.0957
41715,0.0015,410,1,91,-0.0747,0.1157,1,0.1647,0.1,0.0171,1.1529,0.0,0.0,-0.8569
4992,0.0012,9249,1,214,-0.2758,-0.0875,1,0.2066,0.1,1.0,0.5095,0.6136,0.4,-0.7961
8391,0.0016,8170,2,119,-0.1876,-0.8052,0,0.4491,0.2,1.0,1.0483,0.7955,0.0,0.5943
18758,0.0005,3156,1,182,-1.1698,-0.9757,0,0.506,0.1,1.0,1.1561,1.0,0.8,0.5259
43474,0.0016,10240,1,91,0.158,0.041,1,0.5359,0.2,0.6154,-1.7525,0.0994,1.0,-0.2567
21899,0.0005,7399,2,95,0.619,-1.006,1,0.4491,0.2,0.6154,-0.3526,0.0994,0.0,-0.4846
22121,0.0016,7552,1,19,-0.7783,-0.9367,0,0.4042,0.3,0.1026,-1.3269,0.0256,0.0,-0.8569
25896,0.0016,1341,1,41,-0.8141,-0.2119,0,1.0,0.5,0.2393,0.2918,0.0824,0.0,0.3284
46319,0.0017,8115,1,214,-0.4385,-0.0035,1,0.3593,1.0,1.0,1.4762,0.2131,1.0,1.7491
16397,0.0017,4770,2,64,-0.104,-0.8303,1,0.2126,0.1,1.0,-1.4292,0.5114,0.0,0.6627
17740,0.0016,10240,1,91,0.1629,0.0314,1,1.0,0.2,0.1368,1.0451,0.0227,1.0,-0.401
25734,0.0016,10240,1,91,0.1559,-0.0109,1,1.0,0.2,0.1197,0.724,0.017,1.0,-0.401
38714,0.0017,2935,1,151,-0.9871,-0.7365,0,0.494,1.0,0.5812,0.836,0.142,0.4,0.5791
25734,0.0016,10240,1,91,0.1751,0.0355,1,0.7455,0.2,0.0342,-0.5693,0.0028,1.0,-0.401
12635,0.0017,1959,1,25,-0.6702,-1.1975,1,0.2994,0.2,1.0,-0.1339,0.1903,0.4,-0.8569
12634,0.0017,1959,1,25,-0.6368,-1.1808,0,0.5988,0.2,1.0,1.3716,0.2386,0.4,-0.0515
10852,0.0017,9184,2,64,-0.0911,-0.7997,0,0.506,0.3,1.0,-1.2148,0.679,0.0,1.2401
4718,0.0017,8982,1,13,-0.8584,0.2257,0,0.5539,0.2,0.7863,-1.6448,0.3011,0.0,1.0273
9295,0.0018,5172,1,28,-0.7276,1.0186,0,0.1946,0.1,1.0,-0.7837,0.642,0.0,0.6171
19482,0.0018,6042,1,80,-0.7515,-0.4953,0,0.3892,1.0,0.0855,-1.5349,0.0114,0.0,0.1688
46447,0.0018,9774,1,214,-0.1555,-0.1562,0,0.5958,1.0,0.1368,0.9427,0.0284,0.0,-0.6289
17983,0.0016,11220,2,64,-0.0815,-0.7234,0,0.6737,0.1,0.5641,-1.6512,0.0909,0.0,-0.8569
43474,0.0016,10240,1,91,0.1698,0.0132,1,0.5359,0.2,0.2222,1.0483,0.0369,1.0,-0.2415
37749,0.0018,3232,1,51,-0.9781,0.1984,0,0.4491,0.4,0.0855,0.5106,0.0114,0.0,-0.8569
24733,0.0018,5793,2,64,-0.0092,-0.9419,0,0.4162,0.0,1.0,0.9406,1.0,0.0,0.222
22981,0.0018,653,2,198,-0.2992,-1.1822,1,0.2844,0.2,1.0,0.6173,0.6278,0.4,-0.401
19866,0.0012,308,1,51,-1.0934,0.1929,0,0.2365,1.0,0.188,-0.358,0.0284,1.0,0.5031
27449,0.0013,10014,2,119,-0.1712,-0.9067,0,0.4491,0.1,1.0,0.725,0.4261,0.4,-0.4618
43839,0.0004,9059,1,41,-0.7895,-0.2984,0,1.0,0.4,0.0,0.6173,0.2017,0.8,1.9163
45752,0.0008,6852,1,13,-0.8938,0.1449,0,0.2695,0.2,1.0,1.1561,0.6392,1.0,1.6047
27341,0.0001,7598,1,13,-0.8447,0.4035,0,0.3593,0.1,1.0,0.6173,0.2131,0.4,0.9438
28809,0.0001,9223,3,4,0.566,1.1798,1,0.2395,0.0,0.7179,-1.2137,0.3409,0.4,1.9163
23580,0.002,9032,1,51,-0.9999,0.2587,0,0.2994,1.0,0.0,0.6173,0.2017,0.0,1.9163
44217,0.0019,4619,1,13,-0.6619,0.6157,0,0.524,0.1,1.0,-1.3215,1.0,0.0,0.693
5580,0.0018,5482,1,51,-1.055,-0.0602,0,0.3593,0.4,1.0,0.4017,0.2926,0.0,1.2097
25853,0.002,10216,1,214,-0.339,0.0939,0,0.4192,0.6,0.2222,0.0795,0.0341,0.0,-0.8569
39154,0.002,2795,1,13,-0.6324,-0.0043,0,0.5988,0.4,0.0684,0.947,0.017,0.0,-0.7885
43840,0.0004,9059,1,41,-0.8264,-0.3,1,0.494,0.3,0.188,-1.107,0.0284,0.8,1.9163
23778,0.0001,9581,2,112,0.1816,-0.6178,0,0.3743,0.3,0.0171,-1.5435,0.0,0.8,0.5183
21270,0.002,8262,2,34,0.369,-1.1189,0,0.3892,1.0,0.3248,-0.6759,0.0511,0.0,0.5791
12782,0.002,6207,2,61,1.2016,0.3656,2,0.1946,0.6,1.0,0.9395,0.3693,0.4,-0.8569
42091,0.002,10801,1,80,-0.756,-0.5155,0,0.3683,1.0,0.2564,-1.7547,0.0398,0.0,0.5791
27357,0.002,3695,2,206,2.288,0.5677,1,0.2006,0.1,1.0,-0.0293,0.3864,0.0,1.392
7368,0.002,7113,3,160,-0.0885,2.4097,1,0.1497,0.0,0.735,-0.9982,0.125,0.0,-0.1883
24307,0.002,7103,1,85,-1.1022,-1.0215,0,0.3892,0.6,1.0,1.1561,0.2784,0.0,-0.5909
12609,0.0021,5972,1,214,-0.3261,-0.0466,1,0.2994,0.2,0.5299,-1.7569,0.0852,0.0,-0.8569
44974,0.0007,1845,2,202,1.0451,-0.414,0,0.6347,1.0,0.7692,-1.759,0.1278,0.0,-0.5909
4402,0.0018,92,1,214,-0.2427,-0.1666,0,0.5689,0.2,1.0,0.9406,0.4972,0.0,1.8707
1314,0.0016,10240,1,91,0.1786,-0.0117,1,1.0,0.2,0.1538,0.1851,0.0227,1.0,-0.401
4928,0.001,4619,2,64,-0.0583,-0.9009,0,0.7455,0.4,1.0,1.0473,0.4744,0.4,1.9163
30879,0.0021,7156,3,168,-2.634,2.4097,1,0.2096,1.0,0.2222,0.405,0.0341,0.0,1.6883
32588,0.0012,308,1,51,-1.0712,0.1555,0,0.2994,1.0,0.2564,-1.3279,0.0426,1.0,1.2857
8551,0.0021,362,2,94,1.8227,0.0576,1,0.1796,0.2,1.0,0.9406,1.0,0.4,1.0197
44599,0.0021,7999,1,13,-0.8095,-0.066,0,0.4042,0.1,1.0,-0.1371,0.2443,0.0,-0.0819
43523,0.0012,6960,1,91,0.0034,-0.0139,0,0.524,0.2,1.0,0.294,0.7159,0.8,1.2249
36086,0.012,5250,2,202,0.9319,-0.8524,0,0.3593,0.4,0.8376,0.1862,0.1563,0.0,0.6702
45533,0.0022,2713,2,127,0.2971,-0.9367,0,0.506,1.0,0.9231,-1.537,0.1591,0.0,-0.1123
41963,0.0022,6739,1,51,-0.9877,-0.1775,0,0.494,0.6,0.0513,-1.759,0.0057,0.0,0.336
15033,0.0022,5492,2,94,1.4108,0.0691,1,0.2695,0.0,0.0171,-1.6512,0.0028,0.0,-0.8569
44891,0.0022,7999,2,201,1.0328,0.0988,0,0.6737,0.1,0.9573,1.1626,0.1591,0.0,1.5136
3040,0.0007,1664,1,80,-0.7019,-0.5087,1,0.2844,0.1,1.0,0.724,0.4688,0.4,1.6579
9300,0.0012,774,1,51,-0.9847,0.1051,1,0.1647,0.1,1.0,0.4017,0.7102,0.4,1.2325
16426,0.0011,7579,2,95,0.5428,-1.0231,1,0.2545,0.9,1.0,-0.677,0.3295,0.0,0.4651
24502,0.0022,9962,1,182,-1.1744,-0.9323,0,0.5958,1.0,0.4615,0.1851,0.0767,0.4,0.8374
26322,0.0012,10402,2,119,-0.1841,-1.0889,0,0.6317,0.0,0.8889,-0.9992,0.1676,0.8,1.8859
27683,0.0023,632,2,127,0.4956,-0.3428,0,0.4341,0.5,0.6667,0.7283,0.1108,0.0,-0.8569
41569,0.0022,4557,2,94,1.7537,0.0312,1,0.1946,1.0,0.5983,-1.7536,0.0966,0.0,1.2932
46803,0.0005,10871,2,94,1.6473,0.3675,0,0.2964,0.0,1.0,0.6173,0.9148,0.0,0.8146
188,0.0023,6123,3,4,0.6533,0.903,0,0.3293,0.3,0.5128,-0.1371,0.0881,0.0,1.9011
35755,0.0008,6852,1,51,-0.9571,0.1411,0,0.2395,0.2,1.0,0.725,0.642,1.0,1.5364
13480,0.0023,6292,1,25,-0.6696,-1.09,0,0.4491,1.0,1.0,0.9395,0.2699,0.0,1.2781
41173,0.0087,8798,1,13,-0.82,0.7352,0,0.3293,0.3,1.0,1.1561,0.2102,0.0,1.2932
21794,0.0023,8185,2,34,0.2803,-1.3,1,0.8683,0.1,0.5983,-1.5435,0.0994,0.0,-0.7049
39054,0.0023,1354,2,64,0.0321,-0.8892,1,0.2605,0.1,0.0,0.6173,0.2017,0.0,-0.8569
46420,0.0005,4390,1,214,-0.411,0.3768,0,0.5689,0.3,0.8547,-1.6448,0.142,0.0,1.6579
38928,0.001,10694,1,214,-0.1531,-0.1391,0,0.5988,0.1,0.4957,0.6173,0.0852,0.0,-0.5834
31553,0.0024,2914,1,151,-0.9683,-0.7201,0,0.494,0.1,0.3932,-1.6469,0.0625,0.4,-0.8037
29704,0.0024,1959,2,94,1.3999,0.1768,0,0.3293,0.1,1.0,-0.1371,0.4062,0.4,1.43
35334,0.0024,5215,2,64,-0.0664,-1.0095,0,1.0,0.1,1.0,-1.7525,0.2045,0.0,0.4347
4541,0.0024,8826,1,13,-0.7977,0.6558,1,0.2964,0.1,0.6496,-1.5381,0.1506,0.4,1.4756
37028,0.0012,796,1,108,-1.5848,-0.4945,1,0.1168,0.0,1.0,0.1851,0.2642,0.4,1.9163
27828,0.0024,9285,2,64,0.0085,-0.9315,0,0.5659,0.1,1.0,-1.1059,1.0,0.8,0.6702
20441,0.0024,3046,2,202,1.296,-0.3177,1,0.2545,0.0,0.0513,-1.2094,0.0057,0.0,-0.8569
26482,0.0001,5398,1,85,-1.1126,-1.0414,0,0.7784,1.0,0.0513,-1.4282,0.0057,0.0,1.544
12000,0.001,10820,2,94,1.5571,0.2698,0,0.3653,0.0,1.0,-0.4604,0.3324,1.0,1.2021
15607,0.0011,5920,1,91,-0.0774,0.0663,0,0.494,0.1,1.0,-1.1059,0.5057,0.0,0.1992
19355,0.0003,4680,3,79,-0.363,2.4097,0,0.2904,0.2,0.4786,-1.7525,0.3409,0.8,0.731
39712,0.0025,1720,2,209,0.0594,-1.4948,0,0.509,0.3,0.4103,0.947,0.0682,0.0,-0.8569
32060,0.002,4114,1,214,-0.3291,0.3028,0,0.3743,0.1,0.2564,-1.2148,0.0398,0.0,-0.8569
28196,0.0025,10427,2,137,0.3205,-0.6775,1,0.3892,0.3,1.0,-1.2148,0.3011,0.0,0.6095
32453,0.0025,3701,1,214,-0.1974,-0.111,0,0.6737,0.9,0.3761,1.3706,0.1051,0.0,-0.4618
34817,0.0026,5329,1,60,-1.4376,0.1517,1,0.1497,0.1,1.0,0.725,0.7614,0.4,0.1764
19929,0.0026,1959,1,80,-0.7871,-0.5881,0,0.509,0.2,1.0,0.294,0.2557,0.4,1.316
43954,0.0026,4723,2,34,0.2943,-1.2706,0,0.3952,0.3,0.1709,-1.759,0.0256,0.0,-0.8569
41132,0.0026,4326,1,151,-0.9705,-0.593,0,0.7485,0.6,0.3077,1.0473,0.0568,0.0,-0.7201
42827,0.0026,7113,1,91,-0.1256,0.3241,0,0.4222,0.4,0.1368,-0.9982,0.0568,0.0,-0.7885
40393,0.0026,4825,1,51,-1.003,0.0794,0,0.1916,1.0,1.0,1.474,0.2045,0.0,-0.8341
44734,0.0024,2267,1,214,-0.2822,-0.1573,0,0.7455,0.2,1.0,-1.3215,0.4375,0.0,1.2477
22176,0.0027,4416,1,51,-0.9856,-0.1189,1,0.2365,0.1,1.0,0.8317,0.3324,0.0,-0.8569
18000,0.0027,2357,2,64,-0.1142,-0.5834,0,0.5539,0.1,1.0,0.9395,0.1989,0.0,0.9134
3277,0.0027,6765,1,19,-0.7956,-0.7741,0,0.3593,0.2,1.0,0.5095,0.6818,0.0,0.8222
4105,0.0027,8064,1,151,-0.9884,-0.6033,0,1.0,0.0,0.5983,-0.4658,0.1136,0.0,1.8403
23899,0.0027,410,2,145,-0.1177,-1.0649,0,1.0,0.2,0.3077,-1.7493,0.0568,0.0,-0.8569
11115,0.0024,10598,2,145,-0.1474,-1.1631,0,0.524,0.2,1.0,-0.7837,0.1932,0.0,1.2477
17778,0.0011,5077,2,64,-0.0752,-0.6467,0,0.4491,0.3,0.3761,-0.7783,0.0625,0.0,-0.8569
23891,0.0024,8750,2,94,1.3984,0.0333,0,0.7754,0.7,0.2906,0.0773,0.0455,0.0,1.7491
311,0.0012,5024,2,64,-0.1247,-0.812,1,0.2874,0.0,0.5812,-1.3279,0.1619,0.0,-0.8569
43974,0.0016,7997,1,214,-0.1752,-0.0567,0,0.4341,0.6,0.1368,-1.2148,0.0199,0.0,-0.8569
31510,0.0027,5741,2,34,0.2502,-1.333,0,0.5988,0.3,0.0,0.6173,0.2017,0.0,-0.8569
14136,0.0027,1682,2,202,1.1754,-0.5051,0,0.2844,0.4,0.0342,-1.2137,0.0199,0.0,-0.8569
44352,0.0028,7021,1,216,-1.3179,-0.6091,0,0.7485,0.3,0.8889,1.0462,0.2017,0.0,0.5715
5725,0.0028,5179,2,94,1.3986,0.2057,0,0.8832,0.1,1.0,-0.1371,0.2131,0.4,1.1489
29542,0.0028,4973,2,92,-0.0114,-1.2916,0,0.524,0.2,0.3077,1.4783,0.0511,0.0,-0.8569
19862,0.0028,7188,1,214,-0.2494,0.3541,0,1.0,0.1,1.0,-0.677,0.2415,0.0,1.6579
7221,0.0028,1110,2,202,1.2678,-0.219,0,0.494,0.1,1.0,1.2639,0.6165,0.0,0.9362
46846,0.0028,7552,2,201,1.0359,0.0301,0,0.7485,0.3,0.0,0.6173,0.2017,0.0,-0.8569
4352,0.0028,2429,0,218,2.6512,2.4097,0,0.2305,0.0,1.0,0.6173,0.7045,0.0,1.4908
26319,0.0028,8255,2,119,-0.1632,-0.8079,0,0.7485,0.3,0.3248,-1.2137,0.054,0.0,-0.8569
4499,0.0028,3730,3,4,0.5225,1.185,0,0.3862,0.0,1.0,-1.537,1.0,0.0,1.0045
4863,0.0008,6420,1,214,-0.3455,0.2584,1,0.2934,0.1,0.1368,-0.6695,0.0227,1.0,-0.8569
31552,0.0028,10842,1,151,-1.0209,-0.6715,0,0.4491,0.1,0.0,0.6173,0.2017,0.0,-0.7961
9977,0.0028,3177,2,64,-0.0404,-0.6486,1,0.2844,0.6,0.4274,-0.5725,0.0824,0.0,1.8707
11999,0.001,10820,2,94,1.5244,0.2377,1,0.1647,0.2,1.0,1.155,0.3438,1.0,1.6731
15778,0.0028,10880,2,94,1.4028,0.1163,0,0.8982,0.1,1.0,-1.2137,0.6051,0.8,1.1033
19216,0.0028,6321,3,189,0.1766,0.9919,1,0.1257,1.0,0.906,-0.1317,0.1534,0.8,0.9362
21205,0.0029,8163,1,91,0.0082,-0.0624,0,0.3743,0.1,1.0,-0.1371,0.3068,0.0,-0.6897
33032,0.0029,2654,2,64,-0.0564,-0.8172,1,0.524,0.2,1.0,1.1561,0.5085,0.0,0.9362
21707,0.0029,5634,2,94,1.7587,0.2216,1,0.2246,0.2,0.6496,-1.0003,0.1165,0.8,1.9163
23182,0.0025,7075,1,214,-0.2341,-0.2263,0,0.7635,1.0,0.6667,-1.6469,0.1392,0.0,-0.1807
24006,0.0029,10367,1,13,-0.884,0.3713,0,0.2156,1.0,1.0,-0.1371,0.2557,0.0,0.3891
21574,0.0029,3442,1,13,-0.7792,0.942,1,0.494,0.0,0.4615,-0.9949,0.0767,1.0,1.506
18532,0.0022,5905,1,214,-0.2507,-0.1287,0,0.494,0.4,1.0,1.2639,0.3608,0.0,-0.6821
12503,0.0029,8235,1,41,-0.8495,-0.1587,1,0.2246,0.2,0.735,0.2929,0.1222,0.4,1.9163
30636,0.003,6012,1,91,-0.0745,-0.0141,0,0.3892,0.4,0.0684,-0.4636,0.0114,0.0,-0.8569
31464,0.0018,509,1,214,-0.3737,0.3159,0,0.4162,0.1,1.0,1.2639,1.0,0.0,0.8298
34965,0.0002,4453,1,13,-0.9095,0.4185,1,0.2635,0.0,1.0,-1.7525,0.1903,0.8,0.9514
35852,0.0002,4453,1,13,-0.9063,0.4185,1,0.2395,0.0,0.6667,0.725,0.1136,0.8,0.7994
11741,0.0029,5436,2,34,0.2681,-1.2111,1,0.4491,0.1,0.6325,-1.537,0.5057,0.0,-0.8569
23740,0.003,6101,2,202,0.8913,-0.7274,0,0.5988,0.2,0.1709,-1.759,0.0313,0.0,-0.8569
23155,0.003,4526,2,64,0.0146,-0.6964,0,0.5988,0.1,1.0,0.725,0.304,0.0,0.9286
