gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0.0,0.0,1.0,1.0,-0.1373,1.0,0,2,1,1,1,1,1,1,1,0.0,2,-1.4877,-0.769,0.0
1.0,1.0,1.0,0.0,-0.3816,1.0,2,1,0,0,0,0,0,2,0,0.0,2,0.7325,-0.1351,0.0
0.0,0.0,1.0,0.0,1.0029,0.0,1,0,2,2,2,0,2,2,0,1.0,0,-0.1998,0.5101,0.0
1.0,0.0,1.0,1.0,1.6137,0.0,1,0,2,2,2,2,0,0,2,0.0,1,-0.6485,0.3787,0.0
1.0,0.0,1.0,0.0,1.3694,0.0,1,0,2,2,2,2,2,0,2,1.0,0,-0.2713,0.6654,0.0
1.0,0.0,1.0,1.0,1.3287,1.0,2,0,0,2,2,2,2,2,2,1.0,0,0.6461,1.3432,0.0
0.0,0.0,0.0,0.0,-0.9924,1.0,0,1,0,0,0,0,2,0,0,1.0,0,0.5065,-0.7317,0.0
0.0,0.0,0.0,0.0,-1.1553,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1791,-0.8889,1.0
0.0,0.0,1.0,0.0,1.573,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3298,-0.1965,0.0
1.0,0.0,1.0,1.0,-1.2774,1.0,0,2,1,1,1,1,1,1,1,1.0,2,-1.481,-0.9985,0.0
1.0,0.0,1.0,0.0,-1.1553,1.0,0,0,0,0,0,2,0,0,0,0.0,3,-0.489,-0.9282,1.0
0.0,0.0,0.0,0.0,-0.8295,1.0,0,2,1,1,1,1,1,1,1,1.0,0,-1.5093,-0.9106,0.0
1.0,0.0,0.0,0.0,-0.3409,0.0,1,0,2,0,0,0,2,2,1,1.0,3,-0.4707,-0.4385,0.0
0.0,0.0,1.0,1.0,-0.0558,1.0,0,0,2,0,2,2,2,2,1,1.0,3,0.5447,0.1165,0.0
0.0,0.0,1.0,0.0,-1.2774,1.0,0,0,0,0,0,0,2,0,0,0.0,3,-0.3178,-0.983,1.0
1.0,0.0,0.0,0.0,-0.0966,1.0,2,1,0,0,0,2,0,2,0,1.0,1,0.8355,0.1948,0.0
0.0,0.0,1.0,1.0,0.5957,1.0,2,0,2,2,0,2,2,2,2,1.0,1,0.6826,0.8058,0.0
1.0,0.0,0.0,0.0,0.8807,1.0,2,1,2,2,0,2,2,2,2,1.0,1,1.4371,1.5358,0.0
1.0,0.0,0.0,0.0,0.7179,1.0,0,1,2,2,0,2,0,2,0,1.0,1,0.9551,1.0885,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,1,2,0,0,0,0,2,0,1.0,3,0.6593,-0.9701,1.0
0.0,0.0,0.0,0.0,1.6137,1.0,0,2,1,1,1,1,1,1,2,0.0,1,-1.4794,-0.3157,0.0
0.0,0.0,0.0,0.0,-0.1373,1.0,2,2,1,1,1,1,1,1,0,0.0,2,-1.3165,-0.6975,0.0
1.0,0.0,0.0,0.0,-1.2367,1.0,2,0,0,2,0,0,0,0,0,1.0,3,-0.3444,-0.957,1.0
0.0,0.0,0.0,0.0,-0.911,0.0,1,0,0,0,0,2,0,0,2,1.0,3,-1.1686,-0.8754,0.0
1.0,0.0,1.0,0.0,-0.5852,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.2788,-0.4309,0.0
0.0,1.0,0.0,0.0,-0.8702,1.0,0,1,0,2,0,0,2,2,0,1.0,2,1.005,-0.5128,1.0
1.0,0.0,0.0,0.0,-0.6666,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.496,-0.8819,0.0
0.0,0.0,0.0,0.0,1.6137,1.0,2,0,0,2,2,2,2,2,2,0.0,0,0.7258,1.7962,0.0
1.0,0.0,0.0,0.0,1.6137,1.0,2,1,0,2,2,2,2,2,2,0.0,0,1.4769,2.4707,0.0
0.0,0.0,1.0,1.0,0.3514,1.0,0,0,2,0,0,2,2,2,1,1.0,1,0.3303,0.3999,0.0
0.0,1.0,1.0,0.0,1.3287,1.0,0,1,2,2,2,0,0,2,0,0.0,2,0.9851,1.6972,0.0
0.0,1.0,0.0,0.0,-0.7888,1.0,0,0,0,2,2,0,0,0,0,1.0,2,-0.3311,-0.6846,0.0
1.0,1.0,0.0,0.0,-1.1553,1.0,0,1,2,0,0,0,0,0,0,0.0,2,0.3519,-0.8867,0.0
1.0,0.0,0.0,0.0,0.3514,1.0,2,0,0,0,2,0,0,2,1,0.0,3,0.0079,0.1103,0.0
1.0,1.0,0.0,0.0,-0.7074,1.0,0,1,0,2,0,0,0,0,0,1.0,2,0.3203,-0.5331,1.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,2,0,0,0,0,0,0,1.0,3,-0.5388,-0.986,1.0
1.0,0.0,0.0,0.0,0.3921,1.0,2,1,2,2,2,0,0,2,1,1.0,2,1.1379,0.8903,0.0
0.0,0.0,1.0,0.0,0.7586,1.0,0,1,2,2,2,0,2,0,1,1.0,2,0.9551,1.032,0.0
0.0,0.0,1.0,1.0,-1.2367,1.0,0,1,0,0,0,0,0,0,0,0.0,2,0.1874,-0.9425,1.0
1.0,1.0,1.0,0.0,-1.2774,0.0,1,0,0,2,0,0,2,0,0,0.0,2,-0.8163,-0.9897,1.0
1.0,0.0,0.0,1.0,-0.0151,1.0,2,0,0,2,2,2,2,2,1,0.0,1,0.6294,0.1551,0.0
1.0,0.0,0.0,0.0,-0.911,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.4927,-0.9222,0.0
0.0,0.0,1.0,1.0,1.4101,0.0,1,0,0,2,2,2,2,2,2,1.0,2,-0.1732,0.8044,0.0
0.0,0.0,1.0,1.0,1.1658,1.0,2,1,2,2,2,2,2,2,2,0.0,1,1.673,2.0865,0.0
1.0,0.0,0.0,0.0,0.7179,1.0,2,1,2,2,2,2,2,2,1,0.0,1,1.6481,1.5492,0.0
0.0,0.0,1.0,0.0,-1.2367,1.0,0,0,0,0,0,0,0,0,0,1.0,1,-0.6701,-0.9719,1.0
0.0,1.0,1.0,0.0,-0.1373,0.0,1,0,2,0,2,0,0,2,0,1.0,2,-0.6568,-0.465,0.0
1.0,1.0,0.0,0.0,-1.196,0.0,1,0,0,0,2,0,0,2,0,1.0,2,-0.7848,-0.9491,1.0
1.0,1.0,0.0,0.0,-0.7888,1.0,2,1,0,2,2,0,2,2,0,1.0,2,1.4005,-0.4051,1.0
1.0,1.0,1.0,0.0,1.0029,1.0,2,1,0,2,0,0,0,2,0,1.0,2,0.8338,1.167,0.0
0.0,0.0,0.0,0.0,-0.0558,0.0,1,0,2,2,0,2,0,2,2,1.0,0,-0.4956,-0.3363,0.0
0.0,0.0,1.0,0.0,0.5143,1.0,2,1,2,2,2,2,2,2,1,0.0,3,1.6132,1.2142,0.0
0.0,0.0,1.0,1.0,1.1658,1.0,2,0,2,2,2,2,2,2,2,0.0,3,0.7757,1.4325,0.0
1.0,0.0,0.0,0.0,0.7179,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3248,-0.4797,0.0
0.0,1.0,0.0,0.0,-0.5445,1.0,0,1,2,2,0,2,2,2,0,1.0,3,1.3374,-0.1213,0.0
1.0,0.0,0.0,0.0,1.0843,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.5093,-0.522,1.0
0.0,0.0,1.0,0.0,1.573,1.0,2,2,1,1,1,1,1,1,2,1.0,1,-1.3464,-0.2424,0.0
0.0,1.0,0.0,0.0,-0.6666,1.0,0,1,0,0,0,2,2,2,0,1.0,2,0.9867,-0.3403,1.0
1.0,0.0,1.0,0.0,1.0029,1.0,0,0,2,2,0,2,0,0,2,1.0,2,-0.1666,0.5158,0.0
1.0,0.0,0.0,0.0,-1.2774,0.0,1,0,0,0,0,0,0,0,0,0.0,0,-1.3282,-0.9965,1.0
1.0,1.0,1.0,0.0,-0.5038,1.0,2,1,0,2,0,2,2,2,0,0.0,2,1.4055,-0.0485,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,0,0,0.0,3,0.194,-0.9763,1.0
1.0,0.0,1.0,0.0,-1.1146,1.0,2,1,0,2,0,2,0,0,0,1.0,2,0.6859,-0.8303,1.0
0.0,0.0,1.0,0.0,0.7993,1.0,2,1,0,2,2,0,2,2,0,1.0,2,1.339,1.4758,1.0
1.0,1.0,1.0,0.0,-0.463,1.0,0,0,2,2,0,0,0,2,0,1.0,0,0.0063,-0.4159,0.0
1.0,0.0,0.0,0.0,-0.7481,0.0,1,0,0,0,2,2,2,2,0,1.0,2,-0.3244,-0.6666,0.0
0.0,0.0,0.0,0.0,-1.1146,1.0,0,0,0,2,0,0,0,0,0,0.0,0,-0.4723,-0.8994,0.0
0.0,0.0,0.0,0.0,-1.0738,1.0,0,0,2,2,0,0,0,0,0,0.0,3,-0.3195,-0.8649,0.0
0.0,0.0,0.0,0.0,-0.911,1.0,0,0,0,2,0,0,0,0,0,0.0,2,-0.4507,-0.7875,0.0
0.0,0.0,0.0,1.0,-1.2774,1.0,2,2,1,1,1,1,1,1,0,0.0,3,-1.3082,-0.9962,0.0
0.0,0.0,0.0,0.0,1.4508,1.0,2,0,2,0,0,0,0,0,0,0.0,3,-0.3427,0.6206,0.0
1.0,0.0,1.0,1.0,-0.5852,1.0,0,1,0,0,2,0,2,2,0,0.0,3,1.01,-0.2216,1.0
0.0,0.0,0.0,0.0,-0.4223,1.0,2,1,0,0,0,0,0,0,1,1.0,1,0.3735,-0.22,0.0
0.0,0.0,0.0,0.0,-0.5038,1.0,0,0,0,0,0,0,0,0,0,1.0,2,-0.6784,-0.5981,0.0
1.0,0.0,1.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,0,0,0.0,2,0.1741,-0.9765,1.0
1.0,1.0,0.0,0.0,-0.9924,1.0,0,1,0,2,0,0,0,0,0,1.0,2,0.3237,-0.7396,1.0
1.0,0.0,0.0,0.0,-0.911,1.0,0,0,0,0,0,0,0,0,0,1.0,1,-0.6618,-0.8152,1.0
1.0,1.0,0.0,0.0,-0.3409,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.3768,-0.2513,1.0
1.0,0.0,0.0,0.0,0.107,1.0,0,0,2,2,2,0,0,0,1,0.0,3,-0.1184,-0.1151,0.0
1.0,0.0,1.0,1.0,-0.3816,1.0,0,1,0,2,2,2,0,0,1,0.0,3,0.7325,-0.1506,0.0
0.0,1.0,0.0,0.0,-1.0738,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8172,-0.7567,0.0
0.0,0.0,0.0,0.0,-0.8295,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4977,-0.9101,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4794,-0.9985,0.0
0.0,0.0,1.0,1.0,1.573,1.0,0,1,0,0,2,0,0,0,2,0.0,2,0.3752,1.3927,0.0
1.0,1.0,1.0,0.0,0.107,1.0,2,1,0,0,2,0,2,2,0,1.0,2,1.1978,0.5102,0.0
1.0,0.0,1.0,1.0,0.3106,1.0,2,0,0,0,2,0,2,2,0,1.0,2,0.3253,0.324,0.0
0.0,0.0,0.0,1.0,-1.2774,1.0,0,1,2,0,0,0,0,0,0,1.0,3,0.2937,-0.9749,1.0
1.0,0.0,0.0,0.0,-0.3816,1.0,0,0,0,0,0,0,2,2,1,1.0,0,0.0046,-0.3409,0.0
0.0,1.0,0.0,0.0,-1.1553,1.0,2,1,0,0,0,0,2,2,0,1.0,2,1.02,-0.8325,1.0
1.0,0.0,0.0,0.0,-1.1553,1.0,0,1,0,0,2,2,0,2,0,1.0,2,0.8521,-0.85,0.0
0.0,0.0,1.0,1.0,1.4508,0.0,1,0,0,2,2,2,2,2,2,0.0,1,-0.1483,0.8066,0.0
1.0,0.0,0.0,1.0,0.2292,1.0,2,1,0,2,0,0,0,0,0,1.0,3,0.5679,0.3796,0.0
1.0,0.0,1.0,1.0,0.7993,1.0,2,2,1,1,1,1,1,1,2,0.0,3,-1.3282,-0.4648,0.0
1.0,1.0,1.0,0.0,-0.0151,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.337,0.0095,1.0
1.0,0.0,1.0,1.0,-0.1373,1.0,0,0,0,0,2,2,2,2,2,0.0,3,0.3586,-0.1004,0.0
1.0,1.0,1.0,1.0,0.2292,1.0,2,1,0,2,0,0,2,2,0,0.0,2,1.2094,0.6445,0.0
1.0,0.0,0.0,1.0,0.6364,1.0,2,0,2,0,2,0,2,2,1,1.0,1,0.4649,0.6183,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,1.0,0,-1.5126,-0.9989,0.0
0.0,0.0,0.0,0.0,-0.4223,1.0,0,1,2,0,0,2,0,2,0,1.0,2,0.8072,-0.1747,0.0
0.0,0.0,0.0,0.0,0.4328,1.0,2,1,2,2,2,2,2,2,2,0.0,1,1.6714,1.1537,0.0
0.0,1.0,1.0,0.0,-1.1146,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1525,-0.8566,0.0
1.0,0.0,0.0,0.0,-1.1146,1.0,0,1,0,0,0,0,2,0,0,1.0,2,0.5264,-0.824,1.0
1.0,0.0,1.0,1.0,0.7586,1.0,2,1,2,2,0,2,2,2,1,0.0,1,1.5052,1.503,0.0
1.0,0.0,0.0,0.0,1.573,1.0,0,2,1,1,1,1,1,1,2,1.0,1,-1.491,-0.4092,0.0
0.0,0.0,1.0,1.0,0.2292,1.0,0,0,2,2,0,2,2,2,1,0.0,1,0.5164,0.3429,1.0
1.0,1.0,1.0,0.0,-0.3409,1.0,0,1,0,0,2,0,2,2,0,1.0,2,0.9435,-0.0225,1.0
1.0,0.0,1.0,0.0,0.107,1.0,2,1,0,0,0,2,2,0,0,1.0,1,0.8887,0.4214,0.0
0.0,1.0,0.0,0.0,0.8807,1.0,2,0,2,2,0,2,2,2,1,0.0,0,0.5879,0.9131,1.0
0.0,0.0,1.0,1.0,1.6137,0.0,1,0,0,2,2,2,2,2,2,1.0,2,-0.1583,0.875,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,1.0,2,-0.6634,-0.9876,0.0
0.0,0.0,1.0,1.0,-0.9517,1.0,0,0,2,0,0,0,0,0,1,0.0,3,-0.5371,-0.821,0.0
1.0,0.0,0.0,0.0,1.4915,0.0,1,0,2,2,0,2,2,2,2,1.0,0,-0.1566,0.8365,0.0
0.0,0.0,1.0,0.0,0.7993,1.0,2,1,0,2,0,2,2,2,0,1.0,1,1.2609,1.2609,0.0
0.0,1.0,1.0,0.0,-0.8702,1.0,0,1,0,0,0,2,2,0,0,1.0,2,0.6028,-0.6189,0.0
0.0,1.0,0.0,0.0,-1.2367,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1857,-0.946,1.0
0.0,1.0,1.0,1.0,-0.178,0.0,1,0,0,0,0,0,2,0,0,1.0,2,-0.9592,-0.5776,0.0
0.0,1.0,0.0,0.0,-0.6259,1.0,2,1,0,0,2,0,0,0,0,1.0,1,0.5945,-0.3584,0.0
0.0,0.0,1.0,1.0,0.107,1.0,0,2,1,1,1,1,1,1,2,1.0,3,-1.4927,-0.681,0.0
0.0,0.0,0.0,0.0,-0.9924,1.0,0,2,1,1,1,1,1,1,1,1.0,3,-1.5143,-0.9359,0.0
1.0,0.0,0.0,0.0,0.555,1.0,2,1,0,2,2,0,2,0,1,1.0,1,1.0017,0.9452,0.0
0.0,0.0,0.0,0.0,-1.0331,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.3021,-0.7817,1.0
0.0,0.0,0.0,0.0,-1.2367,1.0,2,1,0,0,2,0,0,0,0,0.0,3,0.5264,-0.9386,1.0
1.0,0.0,1.0,1.0,1.4508,1.0,2,0,0,2,2,2,0,2,1,1.0,0,0.3669,1.3298,1.0
0.0,0.0,0.0,0.0,0.4328,1.0,2,1,0,2,2,0,2,2,2,1.0,2,1.3241,1.094,1.0
0.0,0.0,0.0,0.0,1.4508,1.0,2,0,2,2,2,2,2,2,2,1.0,2,0.7773,1.707,0.0
0.0,0.0,0.0,0.0,0.1478,1.0,0,1,0,2,0,0,2,2,0,1.0,1,0.9984,0.5667,0.0
1.0,0.0,1.0,0.0,1.2472,1.0,2,1,0,2,2,0,2,2,0,1.0,2,1.2842,1.9077,1.0
0.0,1.0,0.0,0.0,-0.0151,1.0,0,0,0,2,0,2,0,0,0,0.0,0,-0.3361,-0.1995,0.0
0.0,0.0,1.0,0.0,1.573,1.0,2,0,2,2,2,2,2,2,2,0.0,1,0.6976,1.7403,0.0
0.0,0.0,1.0,1.0,1.3694,1.0,2,0,2,2,2,0,0,0,0,1.0,0,0.0893,0.9831,0.0
1.0,0.0,0.0,0.0,1.2472,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.4711,-0.4211,0.0
0.0,0.0,0.0,1.0,0.3514,1.0,0,2,1,1,1,1,1,1,1,1.0,1,-1.4794,-0.6255,0.0
0.0,1.0,0.0,0.0,-1.2774,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.2439,-0.9756,0.0
0.0,0.0,0.0,0.0,-1.2367,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8521,-0.9332,1.0
0.0,0.0,1.0,0.0,1.5323,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.506,-0.432,0.0
0.0,0.0,0.0,0.0,-0.3816,0.0,1,0,0,0,0,0,2,2,0,1.0,2,-0.6585,-0.5673,0.0
0.0,1.0,1.0,0.0,1.2879,1.0,0,1,2,2,2,0,0,2,1,0.0,0,1.0715,1.8317,0.0
1.0,0.0,1.0,1.0,0.1885,1.0,2,0,2,0,2,2,0,0,2,1.0,1,-0.0652,-0.0014,0.0
1.0,0.0,0.0,1.0,-0.6259,1.0,0,0,0,0,0,0,0,0,1,0.0,3,-0.6701,-0.7066,0.0
0.0,1.0,0.0,0.0,-1.0331,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8106,-0.7539,0.0
1.0,0.0,1.0,1.0,-1.1553,1.0,2,1,0,2,2,0,0,0,0,1.0,0,0.666,-0.8432,1.0
0.0,1.0,0.0,0.0,-0.463,0.0,1,0,2,0,0,0,2,0,0,1.0,2,-0.7598,-0.6365,1.0
0.0,0.0,0.0,0.0,-0.911,1.0,0,1,0,0,0,0,0,2,0,1.0,0,0.5148,-0.6339,1.0
0.0,1.0,0.0,0.0,-0.6666,1.0,2,0,2,0,0,0,0,0,0,1.0,2,-0.3544,-0.6149,0.0
1.0,0.0,1.0,0.0,1.2879,1.0,2,1,0,2,0,2,2,2,2,1.0,2,1.3457,2.005,0.0
1.0,1.0,1.0,0.0,-0.2187,0.0,1,0,2,0,0,0,0,0,0,0.0,1,-1.1304,-0.652,1.0
1.0,0.0,1.0,1.0,0.3921,1.0,2,1,2,0,0,0,2,2,1,0.0,2,1.0748,0.7659,0.0
1.0,0.0,0.0,1.0,-1.1146,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.481,-0.9704,0.0
0.0,0.0,0.0,0.0,0.3514,1.0,0,1,0,2,0,2,2,2,2,1.0,0,1.1313,0.7405,0.0
1.0,0.0,1.0,0.0,1.0436,1.0,0,0,0,0,2,0,0,0,1,0.0,1,-0.4806,0.2634,0.0
0.0,0.0,0.0,0.0,0.5957,1.0,0,2,1,1,1,1,1,1,2,1.0,3,-1.4694,-0.5899,0.0
1.0,0.0,0.0,0.0,-0.5852,1.0,0,1,0,0,0,2,0,0,0,1.0,0,0.3702,-0.4012,0.0
1.0,0.0,0.0,0.0,-1.1146,1.0,0,1,0,0,2,0,2,2,0,0.0,0,1.0549,-0.79,1.0
1.0,0.0,1.0,0.0,-0.3816,1.0,0,0,2,0,0,0,0,2,0,1.0,0,-0.1599,-0.3867,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.5159,-0.999,0.0
1.0,0.0,1.0,0.0,1.573,1.0,2,1,0,0,2,0,2,2,1,1.0,1,1.1263,2.0665,0.0
1.0,0.0,1.0,1.0,1.6137,1.0,2,1,2,2,2,2,2,2,2,1.0,1,1.59,2.5803,0.0
1.0,0.0,1.0,1.0,0.0256,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.4678,-0.7027,0.0
1.0,0.0,0.0,0.0,-1.2367,1.0,2,1,0,0,0,0,2,0,0,1.0,2,0.6942,-0.9273,1.0
1.0,0.0,0.0,1.0,-0.3409,0.0,1,0,2,0,0,2,0,0,2,0.0,3,-0.9642,-0.6406,0.0
0.0,0.0,1.0,1.0,0.9622,1.0,2,1,0,2,2,2,0,2,1,1.0,1,1.1629,1.4686,0.0
1.0,0.0,0.0,0.0,0.1885,1.0,0,1,0,2,0,0,2,2,0,1.0,1,1.0416,0.6026,0.0
0.0,0.0,0.0,0.0,0.4328,1.0,2,0,0,2,2,2,2,2,1,0.0,1,0.676,0.6094,0.0
1.0,0.0,0.0,0.0,-1.2774,0.0,1,0,0,0,0,0,0,0,0,0.0,3,-1.3099,-0.9962,0.0
0.0,0.0,1.0,0.0,-0.3002,1.0,2,1,0,0,2,2,2,2,0,1.0,0,1.3357,0.1256,1.0
0.0,0.0,0.0,0.0,1.1658,1.0,2,0,2,2,2,2,2,2,2,0.0,2,0.8272,1.3363,0.0
1.0,0.0,0.0,0.0,-0.6259,1.0,2,1,0,0,2,2,0,0,1,0.0,2,0.7308,-0.3848,0.0
0.0,0.0,1.0,0.0,0.3514,1.0,0,1,0,2,2,2,0,0,1,1.0,0,0.7125,0.4667,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,2,0,0,0,0,0,0.0,3,-0.469,-0.9851,1.0
1.0,1.0,1.0,1.0,1.6137,0.0,1,0,2,2,2,2,2,2,2,1.0,0,0.0013,1.0818,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,2,1,0,2,0,0,0,2,0,1.0,1,0.8671,-0.9673,1.0
1.0,0.0,0.0,0.0,0.6364,1.0,2,1,0,2,2,0,2,2,2,1.0,0,1.4404,1.2298,0.0
1.0,1.0,1.0,0.0,-0.8702,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4894,-0.9126,1.0
0.0,1.0,1.0,0.0,0.9215,1.0,2,1,0,2,2,0,0,0,0,1.0,2,0.6876,1.1447,1.0
0.0,0.0,0.0,0.0,0.3921,0.0,1,0,2,2,2,2,0,2,1,1.0,2,-0.3327,0.0294,0.0
1.0,0.0,0.0,0.0,0.4735,1.0,2,1,0,0,2,0,0,2,0,1.0,3,0.8521,0.7863,0.0
1.0,0.0,0.0,1.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,0.0,2,-0.69,-0.988,0.0
0.0,0.0,0.0,0.0,-0.2187,1.0,2,1,0,0,0,0,2,2,0,1.0,0,1.0249,0.1383,0.0
1.0,1.0,1.0,0.0,-0.2187,1.0,2,0,0,2,2,2,2,2,0,1.0,0,0.666,0.0122,0.0
0.0,1.0,0.0,0.0,-1.2367,1.0,0,0,0,0,0,0,0,0,0,1.0,2,-0.6801,-0.968,0.0
0.0,0.0,0.0,0.0,-0.5445,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.491,-0.8452,0.0
0.0,1.0,1.0,0.0,0.3921,1.0,2,1,0,0,0,0,2,2,0,1.0,2,1.0067,0.734,0.0
0.0,0.0,0.0,0.0,1.3694,1.0,2,0,2,2,2,2,2,2,2,1.0,1,0.8405,1.6264,0.0
1.0,1.0,1.0,0.0,0.0256,1.0,2,1,2,0,2,2,2,2,0,1.0,0,1.5002,0.6237,0.0
0.0,0.0,0.0,0.0,0.0663,1.0,0,1,0,2,0,0,0,0,0,1.0,1,0.3054,0.1071,1.0
1.0,1.0,0.0,0.0,0.0256,0.0,1,0,0,0,2,2,2,2,0,1.0,2,-0.3377,-0.2111,0.0
0.0,0.0,1.0,1.0,-0.3816,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.486,-0.8242,0.0
0.0,0.0,0.0,0.0,-0.0151,1.0,0,2,1,1,1,1,1,1,1,0.0,0,-1.496,-0.7319,0.0
0.0,0.0,0.0,0.0,-0.8702,1.0,0,2,1,1,1,1,1,1,1,0.0,1,-1.486,-0.9025,0.0
1.0,0.0,1.0,1.0,1.4915,1.0,2,1,0,0,2,0,2,2,0,1.0,1,1.1529,2.0863,1.0
0.0,0.0,1.0,0.0,1.4508,1.0,0,0,2,0,0,2,0,0,1,0.0,0,-0.2945,0.6917,0.0
1.0,0.0,0.0,0.0,-0.5038,1.0,0,2,1,1,1,1,1,1,2,1.0,3,-1.4977,-0.8223,0.0
1.0,0.0,0.0,0.0,1.6137,1.0,0,2,1,1,1,1,1,1,2,1.0,1,-1.4943,-0.359,0.0
1.0,0.0,1.0,1.0,1.1251,1.0,2,1,2,0,2,0,2,0,1,1.0,0,1.0183,1.5585,0.0
1.0,1.0,1.0,1.0,-0.0151,1.0,0,1,0,2,0,0,2,2,0,1.0,3,0.9701,0.2559,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.491,-0.9986,1.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.501,-0.9988,1.0
1.0,1.0,0.0,0.0,-1.196,1.0,2,1,0,2,0,0,0,0,0,1.0,2,0.5513,-0.9042,1.0
0.0,0.0,1.0,0.0,0.555,1.0,2,2,1,1,1,1,1,1,1,1.0,0,-1.3398,-0.5367,0.0
0.0,0.0,1.0,0.0,-0.1373,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.3386,-0.0587,0.0
1.0,0.0,0.0,0.0,0.7586,1.0,2,1,0,2,2,2,0,0,0,1.0,2,0.7507,0.9673,0.0
0.0,1.0,1.0,0.0,0.6364,1.0,0,1,0,0,0,0,0,0,0,1.0,0,0.1957,0.5576,0.0
0.0,0.0,1.0,1.0,-0.6666,1.0,0,1,0,2,0,0,0,0,0,0.0,0,0.2821,-0.4795,0.0
1.0,0.0,1.0,0.0,1.5323,1.0,2,1,0,2,2,2,0,2,2,1.0,0,1.128,2.0206,0.0
0.0,0.0,1.0,1.0,0.3106,1.0,2,2,1,1,1,1,1,1,2,1.0,3,-1.3282,-0.555,0.0
0.0,0.0,1.0,1.0,-0.4223,1.0,0,1,0,2,0,0,0,2,0,0.0,2,0.6161,-0.1925,1.0
0.0,1.0,0.0,0.0,-1.2774,1.0,0,1,0,0,2,0,0,0,0,1.0,0,0.3503,-0.9742,1.0
0.0,0.0,1.0,1.0,-1.1146,1.0,2,2,1,1,1,1,1,1,0,1.0,3,-1.3448,-0.949,0.0
0.0,0.0,0.0,0.0,-1.0331,1.0,0,1,0,0,0,0,0,0,0,1.0,0,0.1691,-0.7799,0.0
1.0,0.0,0.0,1.0,-0.1373,1.0,2,1,0,2,2,2,0,2,1,0.0,1,1.1895,0.2422,0.0
1.0,0.0,1.0,1.0,0.4735,1.0,2,2,1,1,1,1,1,1,1,0.0,3,-1.2983,-0.5172,0.0
0.0,0.0,0.0,0.0,-0.911,0.0,1,0,2,2,2,0,0,0,0,0.0,0,-0.7997,-0.8091,0.0
0.0,1.0,1.0,0.0,0.9215,1.0,2,0,0,0,0,0,0,0,0,0.0,0,-0.4358,0.2457,0.0
1.0,1.0,1.0,0.0,0.7993,1.0,2,1,0,2,2,0,2,2,1,1.0,0,1.3407,1.3662,0.0
0.0,0.0,1.0,1.0,-0.911,1.0,2,1,0,0,0,0,0,2,0,0.0,2,0.7042,-0.6284,0.0
